"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.26248265571421e-15,0.370104057481095,0.707,0.51,6.196433307998e-11,"Endothelial","SLTM"
3.29358059551502e-15,0.785608809615317,0.251,0.122,6.25549762506167e-11,"Endothelial","MST1"
3.31397087156411e-15,0.429377502701443,0.298,0.152,6.29422487636171e-11,"Endothelial","PCDHGA10"
3.37247512117226e-15,0.254236906640989,0.387,0.208,6.40534199764247e-11,"Endothelial","PLAU"
3.44282802927407e-15,0.324448850796703,0.688,0.483,6.53896327600024e-11,"Endothelial","FLOT2"
3.48308890223841e-15,0.533410387445178,0.246,0.117,6.6154307520214e-11,"Endothelial","TM4SF18"
3.57340938292024e-15,0.50774319717377,0.444,0.274,6.78697644098041e-11,"Endothelial","RNF31"
3.68636252335121e-15,0.468700835278462,0.343,0.188,7.00150834060096e-11,"Endothelial","RBMS1"
3.72001060513522e-15,0.552020344496168,0.495,0.325,7.06541614233332e-11,"Endothelial","KANSL3"
3.7949586144132e-15,0.376549878066563,0.448,0.272,7.20776489635499e-11,"Endothelial","ELMOD2"
3.79557579679384e-15,0.299493848407745,0.744,0.543,7.20893711085053e-11,"Endothelial","RHOC"
3.83941521575578e-15,0.445741916821812,0.509,0.326,7.29220131928495e-11,"Endothelial","ARNT"
3.94763389392606e-15,0.502581140509741,0.498,0.323,7.49774105473377e-11,"Endothelial","PHYKPL"
3.95100351884726e-15,0.465071498723553,0.427,0.252,7.5041409833466e-11,"Endothelial","USP3"
3.95158129321603e-15,0.464339883733463,0.474,0.3,7.5052383502052e-11,"Endothelial","FMC1"
3.98667160926968e-15,0.349262262775636,0.523,0.336,7.57188538748591e-11,"Endothelial","ATRAID"
4.01742215051957e-15,0.734314114584438,0.343,0.195,7.63028989048181e-11,"Endothelial","DEPRECATED-ENSG00000188529"
4.13620873852049e-15,0.419605312018485,0.507,0.324,7.85590125707197e-11,"Endothelial","IMPDH2"
4.20159153586994e-15,0.67086520097604,0.399,0.242,7.98008280407779e-11,"Endothelial","WDR75"
4.26695341485976e-15,0.487622330366905,0.453,0.279,8.10422462084314e-11,"Endothelial","FCHO2"
4.26827883542787e-15,0.267390139100364,0.995,0.868,8.10674199212816e-11,"Endothelial","ITM2C"
4.4878016675708e-15,0.327313797340908,0.617,0.424,8.52368170721722e-11,"Endothelial","SDC2"
4.52582056992545e-15,0.581901516679511,0.523,0.355,8.59589100845941e-11,"Endothelial","TUBGCP6"
4.55841554473204e-15,0.561300394655855,0.338,0.185,8.65779864410956e-11,"Endothelial","CLHC1"
4.56150260828089e-15,0.277746123366892,0.547,0.331,8.6636619039079e-11,"Endothelial","IKZF1"
4.57232057091546e-15,0.35891414560133,0.685,0.482,8.68420846033974e-11,"Endothelial","FBXO32"
4.5800339207348e-15,0.453760402266224,0.185,0.076,8.69885842565161e-11,"Endothelial","CDCA4"
4.59969426440733e-15,0.392800967554388,0.552,0.363,8.73619931638885e-11,"Endothelial","FOPNL"
4.67372121608282e-15,0.564018409698537,0.538,0.367,8.87679870570609e-11,"Endothelial","MCM3AP"
4.68572251258351e-15,0.392302253432934,0.293,0.148,8.89959276814986e-11,"Endothelial","PLCB3"
4.74639657687197e-15,0.519078683495477,0.535,0.363,9.01483101845293e-11,"Endothelial","INO80E"
4.78589716372066e-15,0.49819368452195,0.512,0.341,9.08985448305464e-11,"Endothelial","S100PBP"
4.78972464201719e-15,0.512148027727078,0.157,0.06,9.09712401258326e-11,"Endothelial","DEPRECATED-ENSG00000107796"
4.9784120402973e-15,0.519631404116101,0.446,0.279,9.45549798813666e-11,"Endothelial","CEBPZ"
5.01478666091656e-15,0.538909700327556,0.408,0.244,9.52458430507882e-11,"Endothelial","TRMT13"
5.04915317630398e-15,0.750861941919531,0.399,0.248,9.58985662775415e-11,"Endothelial","TOMM6"
5.08415951680306e-15,0.405026292809944,0.676,0.479,9.65634417026404e-11,"Endothelial","UBL3"
5.18559881966732e-15,0.422236406976167,0.427,0.247,9.84900783819414e-11,"Endothelial","LY96"
5.19914313228442e-15,0.612271664691972,0.265,0.132,9.8747325511478e-11,"Endothelial","ZNF883"
5.24508828917552e-15,0.385434783039279,0.657,0.461,9.96199618763106e-11,"Endothelial","SERPINB6"
5.26429176052115e-15,0.778434111682705,0.376,0.226,9.99846934075783e-11,"Endothelial","HDAC3"
5.32863441559036e-15,0.439469959226836,0.418,0.25,1.01206753455308e-10,"Endothelial","LSM2"
5.49189498285885e-15,0.734993570875339,0.225,0.105,1.04307561409438e-10,"Endothelial","POLA2"
5.67382039783435e-15,0.481122922560682,0.624,0.448,1.07762870816068e-10,"Endothelial","TMEM14C"
5.70224937179628e-15,0.352018115143183,0.73,0.53,1.08302822318527e-10,"Endothelial","SMARCA2"
5.72730902311172e-15,0.462721140340648,0.718,0.547,1.08778780275961e-10,"Endothelial","DOCK4"
5.79499982943927e-15,0.690589623876198,0.34,0.189,1.1006443176054e-10,"Endothelial","PUS7"
5.8780566756481e-15,0.17549436579259,0.77,0.559,1.11641930440584e-10,"Endothelial","LMNA"
5.90057565221081e-15,0.268808674043975,0.493,0.288,1.1206963336244e-10,"Endothelial","MGP"
6.05412782297091e-15,0.630434734014936,0.444,0.276,1.14986049741687e-10,"Endothelial","MFSD10"
6.20582972276182e-15,0.319507505213398,0.303,0.152,1.17867323924415e-10,"Endothelial","SLC43A3"
6.24405990598546e-15,0.404836927957666,0.594,0.405,1.18593429794382e-10,"Endothelial","IFNGR2"
6.35977153743626e-15,0.557959511404044,0.387,0.228,1.20791140810527e-10,"Endothelial","UBXN11"
6.40049087453511e-15,0.42371426011812,0.406,0.235,1.21564523180045e-10,"Endothelial","TCIRG1"
6.47097384187775e-15,0.454127083239569,0.592,0.41,1.22903206178784e-10,"Endothelial","RCOR3"
6.62259762563706e-15,0.762501100084131,0.256,0.129,1.25782996703725e-10,"Endothelial","TCTN2"
6.7762136005548e-15,0.417628479904497,0.446,0.272,1.28700624915337e-10,"Endothelial","ENTR1"
6.79114524612204e-15,0.503222438525276,0.528,0.354,1.28984221659596e-10,"Endothelial","CXXC1"
6.87393263974308e-15,0.6167756482724,0.239,0.113,1.3055660262664e-10,"Endothelial","ERAP2"
6.89553271401328e-15,0.897666427335709,0.195,0.086,1.30966852837254e-10,"Endothelial","ZNF43"
6.95475186332317e-15,0.452127902582082,0.664,0.49,1.32091602140097e-10,"Endothelial","PUF60"
7.49983026000148e-15,0.607032083424283,0.202,0.088,1.42444276128208e-10,"Endothelial","SGO2"
7.52693759447481e-15,0.233060515634823,0.526,0.319,1.4295912573186e-10,"Endothelial","PPP1R18"
7.52765365630877e-15,0.472204178597259,0.228,0.104,1.42972725894272e-10,"Endothelial","GPT"
7.53264532521043e-15,0.466384866064826,0.577,0.395,1.43067532661722e-10,"Endothelial","GPCPD1"
7.53872336817839e-15,0.343566292449325,0.31,0.158,1.43182972931812e-10,"Endothelial","ECM2"
7.61772622353946e-15,0.371579721675094,0.66,0.473,1.44683474163685e-10,"Endothelial","KCTD3"
7.69281287805699e-15,0.507716943517287,0.563,0.388,1.46109594992936e-10,"Endothelial","ZNF680"
7.81992903981096e-15,0.316689962870006,0.275,0.134,1.4852391225313e-10,"Endothelial","PIK3CG"
8.02085811937107e-15,0.467303800541132,0.577,0.4,1.52340158261215e-10,"Endothelial","DDX46"
8.14941778535328e-15,0.407611939742134,0.629,0.446,1.54781891997215e-10,"Endothelial","BACH1"
8.1798563202807e-15,0.594473806445903,0.19,0.08,1.55360011091091e-10,"Endothelial","SRPX2"
8.19638017613713e-15,0.489729347505351,0.592,0.415,1.55673848685373e-10,"Endothelial","MORC3"
8.31602520270348e-15,0.441442353537868,0.451,0.279,1.57946266674947e-10,"Endothelial","SETBP1"
8.51286836309106e-15,0.390925583573163,0.685,0.499,1.61684908820188e-10,"Endothelial","LASP1"
8.55078374129228e-15,0.311508505390745,0.702,0.506,1.62405035598364e-10,"Endothelial","RXRA"
8.67991121947304e-15,0.49057273182338,0.568,0.399,1.64857553791451e-10,"Endothelial","USF1"
8.97221457914073e-15,0.723454826062238,0.242,0.117,1.7040927150162e-10,"Endothelial","RFC3"
9.14301572042228e-15,0.617478512052408,0.408,0.253,1.7365329757798e-10,"Endothelial","CHFR"
9.24635107466362e-15,0.611273299127612,0.376,0.22,1.75615945961086e-10,"Endothelial","RUVBL1"
9.26153766536332e-15,0.651883365215075,0.324,0.183,1.75904384878246e-10,"Endothelial","ZNF260"
9.51287738536001e-15,0.5837250981085,0.477,0.31,1.80678080180143e-10,"Endothelial","DROSHA"
9.62846986599258e-15,0.473347235470093,0.573,0.395,1.82873528164797e-10,"Endothelial","USP15"
9.73233671494636e-15,0.560798217150882,0.493,0.333,1.84846271226976e-10,"Endothelial","PSMG2"
9.79423466847674e-15,0.758922174863079,0.315,0.173,1.86021899058379e-10,"Endothelial","ZNF266"
9.86740630600268e-15,0.530229956761611,0.446,0.28,1.87411647969909e-10,"Endothelial","ARID2"
9.99938376626094e-15,0.487444471348208,0.293,0.151,1.89918295872594e-10,"Endothelial","ALKBH2"
1.00192604773369e-14,0.345873922548551,0.697,0.499,1.90295814246061e-10,"Endothelial","DDT"
1.02787824407421e-14,0.690870450973366,0.385,0.232,1.95224914897015e-10,"Endothelial","RAP2C"
1.03878080305139e-14,0.313651865787343,0.559,0.342,1.97295637923551e-10,"Endothelial","DEPRECATED-ENSG00000150337"
1.04622178342982e-14,0.523645059476854,0.359,0.206,1.98708903326825e-10,"Endothelial","GEMIN6"
1.0532003263511e-14,0.308533379123048,0.46,0.271,2.00034337983865e-10,"Endothelial","MYOF"
1.0641032055765e-14,0.351968089264188,0.521,0.318,2.02105121835144e-10,"Endothelial","MAP3K8"
1.07174484662576e-14,0.458412413655477,0.608,0.428,2.0355649871963e-10,"Endothelial","ARHGEF1"
1.07667385256073e-14,0.554779031632788,0.164,0.064,2.04492664816859e-10,"Endothelial","CEP55"
1.09386997503086e-14,0.400431603712389,0.516,0.339,2.07758724357612e-10,"Endothelial","RNF213"
1.09606694712287e-14,0.428841459677404,0.575,0.399,2.08175995267047e-10,"Endothelial","EIF4E"
1.11103490927743e-14,0.562592826413806,0.477,0.309,2.11018860319063e-10,"Endothelial","RARS"
1.12257349485464e-14,0.342695565233307,0.709,0.494,2.13210383877742e-10,"Endothelial","LIPA"
1.14914101591517e-14,0.338748997774983,0.561,0.371,2.18256353152768e-10,"Endothelial","CORO1B"
1.14930273199932e-14,0.503970451080634,0.495,0.329,2.18287067888631e-10,"Endothelial","SSH1"
1.18434161829455e-14,0.568653586985711,0.453,0.29,2.24942003562684e-10,"Endothelial","GTF3A"
1.19245553059694e-14,0.443171206544541,0.493,0.32,2.26483078926277e-10,"Endothelial","CHKB"
1.20171851716392e-14,0.209823209289865,0.275,0.132,2.28242397964943e-10,"Endothelial","IL1B"
1.20774345854543e-14,0.275288945765833,0.509,0.303,2.29386715081533e-10,"Endothelial","ADAM28"
1.21353802890888e-14,0.435124039203388,0.235,0.109,2.30487277830664e-10,"Endothelial","CENPL"
1.23257833715799e-14,0.488642129530713,0.498,0.326,2.34103603576418e-10,"Endothelial","ADH5"
1.24288735909457e-14,0.433761184299072,0.636,0.452,2.36061596112831e-10,"Endothelial","CGGBP1"
1.24582835245113e-14,0.39553420474578,0.62,0.429,2.36620178981043e-10,"Endothelial","CAT"
1.25877540687902e-14,0.472460948985042,0.634,0.461,2.39079213028532e-10,"Endothelial","FAM120A"
1.25918879545341e-14,0.472498855472017,0.606,0.426,2.39157727920467e-10,"Endothelial","SF3B1"
1.31637677878998e-14,0.432930898659898,0.5,0.322,2.50019441595581e-10,"Endothelial","MGST2"
1.32958716689374e-14,0.531988482872124,0.254,0.124,2.52528490608128e-10,"Endothelial","MKS1"
1.33622440981129e-14,0.391174059467785,0.603,0.421,2.53789102155458e-10,"Endothelial","ZNF410"
1.36519035257375e-14,0.59121493719027,0.479,0.312,2.59290603664332e-10,"Endothelial","PCNT"
1.42136158655484e-14,0.618005119404567,0.394,0.24,2.69959206134361e-10,"Endothelial","JADE1"
1.43207835248786e-14,0.296983605498875,0.371,0.204,2.71994641488019e-10,"Endothelial","RND3"
1.43297841803831e-14,0.481888977088415,0.5,0.333,2.72165590938015e-10,"Endothelial","STX5"
1.44157746574064e-14,0.715386313979633,0.376,0.227,2.73798808068119e-10,"Endothelial","ZNF84"
1.44728714829587e-14,0.286892249678214,0.754,0.519,2.74883248075834e-10,"Endothelial","LITAF"
1.47913905323601e-14,0.367053088816537,0.765,0.571,2.80932880381115e-10,"Endothelial","TMED7"
1.5106918060576e-14,0.590014408562305,0.479,0.311,2.86925694724521e-10,"Endothelial","SEC61G"
1.51351161898342e-14,0.373520928792356,0.704,0.514,2.8746126179352e-10,"Endothelial","ASXL1"
1.5227625470644e-14,0.315823612586595,0.498,0.295,2.89218290563941e-10,"Endothelial","FCGR2A"
1.5354058760175e-14,0.482763272740273,0.43,0.267,2.91619638032004e-10,"Endothelial","NSD2"
1.55582105325811e-14,0.723074356044972,0.249,0.123,2.95497092645313e-10,"Endothelial","EBF4"
1.57460380132532e-14,0.325404677754073,0.345,0.187,2.99064499985717e-10,"Endothelial","GIMAP6"
1.62143692586353e-14,0.244414448872622,0.345,0.187,3.0795951532926e-10,"Endothelial","TMEM204"
1.63835669732138e-14,0.379512247224284,0.502,0.328,3.11173087522249e-10,"Endothelial","SHFL"
1.64382564600369e-14,0.351432206486522,0.779,0.597,3.12211804945481e-10,"Endothelial","ARRB2"
1.65140932915864e-14,0.388753100045051,0.627,0.459,3.13652173887101e-10,"Endothelial","UBE2G2"
1.65404814892321e-14,0.572676586413426,0.399,0.245,3.14153364924985e-10,"Endothelial","RAVER2"
1.66473985473522e-14,0.407003909269378,0.528,0.351,3.16184040609861e-10,"Endothelial","ANKZF1"
1.67205367079781e-14,0.702494930699062,0.43,0.279,3.17573153694628e-10,"Endothelial","UTP6"
1.68271982536146e-14,0.502499009569333,0.477,0.313,3.19598976430902e-10,"Endothelial","SAP30L"
1.69470679238227e-14,0.428631981037196,0.453,0.278,3.21875661077164e-10,"Endothelial","HEXB"
1.77520803994626e-14,0.495178937989711,0.446,0.284,3.37165263026992e-10,"Endothelial","ELP5"
1.80579785183864e-14,0.330902907836926,0.498,0.317,3.42975185999712e-10,"Endothelial","FAM181B"
1.82563708338531e-14,0.499199158585199,0.526,0.352,3.46743251247372e-10,"Endothelial","LMBR1"
1.83907567217349e-14,2.84147874962247,0.033,0.005,3.49295642415911e-10,"Endothelial","MMEL1"
1.84852249192409e-14,0.512294620093166,0.319,0.173,3.51089876891142e-10,"Endothelial","TRMT10B"
1.85363103233558e-14,0.496345589349746,0.594,0.425,3.52060141971497e-10,"Endothelial","UBR5"
1.86288083549345e-14,0.483823381934228,0.507,0.335,3.53816957085271e-10,"Endothelial","ARFGAP3"
1.89885567728851e-14,0.331253071344061,0.624,0.428,3.60649658787406e-10,"Endothelial","NELFCD"
1.99358009821805e-14,0.482864008144427,0.54,0.362,3.78640668054554e-10,"Endothelial","AFF1"
2.03905194757393e-14,0.421669994945249,0.653,0.467,3.87277136402716e-10,"Endothelial","SLC44A2"
2.05714790037169e-14,0.335716842575925,0.939,0.729,3.90714100717596e-10,"Endothelial","YWHAE"
2.05850857908463e-14,0.401874342752307,0.469,0.297,3.90972534425544e-10,"Endothelial","PWWP2A"
2.07337186766871e-14,0.677008739211618,0.277,0.144,3.93795518826318e-10,"Endothelial","KDELR1"
2.09711534941604e-14,0.438885966754979,0.629,0.445,3.98305118314588e-10,"Endothelial","ST6GAL1"
2.1066265921882e-14,0.501445303156114,0.446,0.279,4.00111588654304e-10,"Endothelial","ARAF"
2.11058765752086e-14,0.769887002590877,0.244,0.12,4.00863913792937e-10,"Endothelial","PPIL6"
2.15560747953971e-14,0.755789042547914,0.364,0.217,4.09414528588976e-10,"Endothelial","BLMH"
2.15993858532602e-14,0.71180115490361,0.23,0.111,4.10237135510971e-10,"Endothelial","SLC44A5"
2.20901220152225e-14,0.592496055117264,0.418,0.259,4.19557687435121e-10,"Endothelial","DAXX"
2.26494052656302e-14,0.400556110879105,0.451,0.278,4.30180154210115e-10,"Endothelial","SLC25A29"
2.28237029478071e-14,0.254510449514957,0.505,0.308,4.334905900877e-10,"Endothelial","SBNO2"
2.32146874509711e-14,0.709716126578189,0.324,0.183,4.40916558756295e-10,"Endothelial","ZNF808"
2.32777137588252e-14,0.406338915817954,0.265,0.132,4.42113617421367e-10,"Endothelial","ZNF229"
2.35514010574075e-14,0.345249254510359,0.296,0.152,4.47311760283341e-10,"Endothelial","ARL6IP6"
2.3704646721321e-14,1.3297106181232,0.131,0.048,4.50222355178049e-10,"Endothelial","NCF1"
2.40248494618171e-14,0.292651757576347,0.401,0.228,4.56303965828292e-10,"Endothelial","GPSM3"
2.40682400124586e-14,0.513235745319198,0.486,0.324,4.57128082556625e-10,"Endothelial","SLC20A2"
2.42679587170307e-14,0.916845631224489,0.15,0.059,4.60921339912563e-10,"Endothelial","DEPRECATED-ENSG00000165115"
2.43438327659419e-14,0.554380620310372,0.129,0.046,4.62362415723534e-10,"Endothelial","DIAPH3"
2.46029178481284e-14,0.367038268811996,0.573,0.389,4.67283218689502e-10,"Endothelial","POLR2G"
2.46396423091804e-14,0.486590469857492,0.326,0.176,4.67980726378263e-10,"Endothelial","TLR7"
2.48484056715465e-14,0.375717671543093,0.239,0.115,4.71945768919683e-10,"Endothelial","FHL5"
2.48965147760208e-14,0.397035539537888,0.439,0.267,4.72859505140963e-10,"Endothelial","STK3"
2.58929735770142e-14,0.425219442369733,0.427,0.258,4.9178524714823e-10,"Endothelial","RBMS2"
2.63089227592486e-14,0.216985761992404,0.214,0.094,4.99685369966408e-10,"Endothelial","ADAMTS6"
2.64053657111367e-14,0.510966734452458,0.277,0.142,5.01517110951619e-10,"Endothelial","ZNF625"
2.65218303438566e-14,0.422815950844265,0.643,0.469,5.03729123720869e-10,"Endothelial","GATD1"
2.67886854851209e-14,0.416657919927108,0.352,0.199,5.08797503418902e-10,"Endothelial","ODF2"
2.69209358560176e-14,0.519924827970732,0.16,0.062,5.11309334713342e-10,"Endothelial","EME1"
2.69314435315073e-14,0.730369318539838,0.214,0.098,5.11508906993919e-10,"Endothelial","ORC6"
2.70411884436145e-14,0.445129293480932,0.643,0.465,5.1359329210957e-10,"Endothelial","EIF3B"
2.77864136499517e-14,0.505103550663449,0.556,0.386,5.27747354453534e-10,"Endothelial","NAB1"
2.78883867545203e-14,0.698045022112609,0.296,0.159,5.29684129628605e-10,"Endothelial","AGBL5"
2.82318119036355e-14,0.794863462401521,0.373,0.227,5.3620680348575e-10,"Endothelial","RABL2A"
2.83785028784541e-14,0.269099463193739,0.319,0.169,5.38992905170479e-10,"Endothelial","RAB27A"
2.89375406450853e-14,0.493015830980896,0.458,0.292,5.49610709472104e-10,"Endothelial","NIT1"
2.97148980458774e-14,0.448911700130392,0.488,0.31,5.64375058585349e-10,"Endothelial","PLOD3"
2.98845449426011e-14,0.435009424122857,0.547,0.369,5.67597162094822e-10,"Endothelial","TOMM5"
3.04737367426725e-14,0.377070059938327,0.556,0.37,5.7878768195358e-10,"Endothelial","ID1"
3.04803692914792e-14,0.683130477940936,0.155,0.061,5.78913653953064e-10,"Endothelial","ZC3HAV1L"
3.10760534574606e-14,0.474375597368691,0.275,0.139,5.9022748331755e-10,"Endothelial","TEP1"
3.14292640750282e-14,0.483934044057986,0.397,0.237,5.9693601257701e-10,"Endothelial","UGDH"
3.15478673662453e-14,0.515292492873297,0.469,0.309,5.99188644887098e-10,"Endothelial","CCS"
3.17155901470758e-14,0.466435595571021,0.474,0.302,6.02374203663411e-10,"Endothelial","REL"
3.21663372937347e-14,0.406855034810384,0.378,0.219,6.10935244219903e-10,"Endothelial","FRMD3"
3.23527742254974e-14,0.76602528956626,0.312,0.175,6.14476240864872e-10,"Endothelial","PPT2"
3.23786024316086e-14,0.502230431905123,0.582,0.415,6.14966795983542e-10,"Endothelial","AIMP1"
3.2504280956866e-14,0.579083517110216,0.34,0.192,6.17353808213756e-10,"Endothelial","MANEA"
3.28073732436429e-14,0.411756666710632,0.512,0.336,6.2311044001651e-10,"Endothelial","CITED2"
3.28334232452711e-14,0.402928564143738,0.692,0.503,6.23605207697433e-10,"Endothelial","SNX6"
3.33885490526738e-14,0.651419741740869,0.181,0.076,6.34148712157433e-10,"Endothelial","VGLL3"
3.54537477434693e-14,0.415305236001145,0.254,0.124,6.73373030891713e-10,"Endothelial","ATAD5"
3.55811842236989e-14,0.360916224512333,0.746,0.515,6.75793431960714e-10,"Endothelial","FAM3C"
3.56560040776797e-14,0.557146355561464,0.284,0.148,6.7721448544737e-10,"Endothelial","RAB39A"
3.59272025463737e-14,0.55961050860969,0.385,0.234,6.82365357963275e-10,"Endothelial","PGM3"
3.65002204715514e-14,0.439327931139732,0.587,0.417,6.93248687416176e-10,"Endothelial","PRPF4B"
3.75579648516638e-14,0.988672347657134,0.138,0.052,7.13338426427651e-10,"Endothelial","PYCR1"
3.83402821216109e-14,0.416924814322073,0.223,0.102,7.28196978335756e-10,"Endothelial","LOXL1"
3.85498533349537e-14,0.408605726020053,0.43,0.264,7.32177364390775e-10,"Endothelial","FABP5"
3.86501241440307e-14,0.757226321084411,0.254,0.128,7.34081807867576e-10,"Endothelial","FDXR"
